movie_name,imdb_id,line_number,regex_parsing_successful,dc1_adjacent_similarity,dc2_qa_relevance,dc3_topic_concentration,cc1_emotional_stability,cc2_linguistic_consistency,cc3_action_intention_alignment,pr1_scene_similarity,pr2_event_coherence
8MM_1999,tt0134273,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9348962854169971,0.9357948036963055
The Iron Lady_2011,tt1007029,2,1,0.8663186673513659,0.0,0.810935698166638,0.0,0.0,0.0,0.0,0.9076409775893614
Adventureland_2009,tt1091722,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9642754187964636,0.8889674117522687
Napoleon_2023,tt13287846,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9551860428406949,0.8930182345201336
Kubo and the Two Strings_2016,tt4302938,5,1,0.9125807105583918,0.9011531679251549,0.9602244767058755,0.5,0.9787490616823813,0.9073260532581793,0.0,0.9187782528342299
The Woman King_2022,tt8093700,6,1,0.8981079382348929,0.8738851413796191,0.9470095933640675,0.5,0.0,0.9131270643081862,0.0,0.8865346324164388
What They Had_2018,tt6662736,7,1,0.9463846960937813,0.0,0.9798980199404932,1.0,0.0,0.0,0.0,0.9323327060491857
"Synecdoche, New York_2008",tt0383028,8,1,0.9999999869450856,0.0,0.9999999869450856,0.0,0.0,0.0,0.0,0.9119648027022053
Superbad_2007,tt0829482,9,1,0.8678341128372841,0.8736107589945958,0.9296283875097346,0.7428571428571429,0.9416554124675266,0.8651263167206904,0.0,0.8689580041926626
The Guest_2014,tt2980592,10,1,0.8447851157260163,0.8480716697880935,0.9223640270920219,0.484375,0.9238756527268475,0.8238562947808793,0.0,0.9125699612524159
Backdraft_1991,tt0101393,11,1,0.8799588261554319,0.8786874192226293,0.9389674425556933,0.5625,0.9443006479011673,0.8681465973163733,0.0,0.9039227522048836
Maleficent_2014,tt1587310,12,1,0.9080446809109733,0.9172319560470591,0.951016980367947,0.9444444444444445,0.9640396960225948,0.8682192955810095,0.0,0.8814571828422346
All the King's Men_2006,tt0405676,13,1,0.9130766699083974,0.891726307845095,0.9515406170666741,0.3333333333333333,0.9602392551838834,0.8830623289600665,0.0,0.9131370531039361
Nine Days_2020,tt10451852,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9270250600566511
Hangin' with the Homeboys_1991,tt0101998,15,1,0.9821282281725748,0.0,0.9773479083902326,1.0,0.0,0.0,0.0,0.9285980258344322
Selma_2014,tt1020072,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9444599115402816,0.8761924988574948
All About Eve_1950,tt0042192,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9541481682452012,0.9210297442520844
Just Mercy_2019,tt4916630,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210978203613264
Punch-Drunk Love_2002,tt0272338,19,1,0.8413350440153936,0.8980349119927054,0.9218124938409472,0.5,0.930202939458644,0.7532631290790877,0.0,0.9010991269532844
The Batman_2022,tt1877830,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9613879621015503,0.9363996334252633
Animal Kingdom_2010,tt1313092,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9558690302178151,0.899594442451808
Fantastic Mr. Fox_2009,tt0432283,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058860867118944
Platoon_1986,tt0091763,23,1,0.8605371168677153,0.8778871904867656,0.9364635271680217,0.5,0.9616486908483415,0.8941246058063945,0.0,0.9074102998334561
Rush_2013,tt1979320,24,1,0.8854142737810576,0.8565682949929553,0.944473284420089,0.6666666666666666,0.9484358504748371,0.8644282219315265,0.0,0.8938960491974781
Made in Heaven_1987,tt0093467,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9494532967969521,0.9249226245401514
